,# of rooms,Area,Floor,Location,Price
8689,3,59.0,4,Ауэзовский,16200000.0
8690,2,87.0,14,Бостандыкский,35000000.0
8691,3,90.0,9,Бостандыкский,37000000.0
8692,3,79.0,2,Бостандыкский,28000000.0
8693,3,60.0,5,Бостандыкский,21000000.0
8694,2,52.0,3,Бостандыкский,27200000.0
8695,3,70.0,2,Ауэзовский,25500000.0
8696,3,55.6,4,Ауэзовский,19000000.0
8697,3,130.0,13,Медеуский,73000000.0
8698,1,36.0,3,Алмалинский,14000000.0
8699,3,117.1,19,Бостандыкский,56000000.0
8700,2,44.0,2,Бостандыкский,18500000.0
8701,2,56.0,1,Алмалинский,18800000.0
8702,2,78.0,6,Ауэзовский,27500000.0
8703,2,42.0,5,Бостандыкский,15400000.0
8704,2,103.8,3,Бостандыкский,76793500.0
8705,2,53.0,1,Алмалинский,17500000.0
8706,3,60.0,2,Ауэзовский,16500000.0
8707,3,149.0,5,Ауэзовский,37500000.0
8708,3,135.0,5,Бостандыкский,82000000.0
8709,3,72.0,1,Жетысуский,19800000.0
8710,2,57.0,7,Ауэзовский,22200000.0
8711,1,26.0,3,Алмалинский,14000000.0
8712,2,60.0,9,Ауэзовский,23000000.0
8713,3,59.0,2,Ауэзовский,16900000.0
8714,1,42.0,7,Ауэзовский,15500000.0
8715,3,118.0,5,Ауэзовский,35999999.0
8716,3,62.0,1,Жетысуский,17800000.0
8717,2,80.0,1,Бостандыкский,49500000.0
8718,3,61.0,1,Ауэзовский,16500000.0
8719,3,115.0,4,Медеуский,76000000.0
8720,4,102.5,15,Бостандыкский,47000000.0
8721,3,134.3,20,Алмалинский,40000000.0
8722,3,130.0,20,Бостандыкский,105000000.0
8723,3,69.0,4,Ауэзовский,28000000.0
8724,2,51.0,5,Алмалинский,20500000.0
8725,2,52.0,2,Медеуский,29000000.0
8726,2,43.0,4,Алмалинский,17500000.0
8727,1,44.8,7,Алатауский,11000000.0
8728,2,93.0,8,Бостандыкский,38000000.0
8729,3,93.0,8,Наурызбайский,40500000.0
8730,3,125.0,5,Ауэзовский,45000000.0
8731,1,35.0,3,Медеуский,19000000.0
8732,3,72.0,3,Ауэзовский,23000000.0
8733,2,44.0,2,Алмалинский,16000000.0
8734,1,36.0,4,Жетысуский,12700000.0
8735,4,90.0,2,Алмалинский,36000000.0
8736,2,56.0,1,Бостандыкский,29000000.0
8737,2,54.0,9,Ауэзовский,17500000.0
8738,3,59.0,5,Алмалинский,20000000.0
8739,2,68.0,3,Алмалинский,30000000.0
8740,2,50.0,1,Ауэзовский,39000000.0
8741,2,43.0,1,Бостандыкский,16700000.0
8742,1,40.0,2,Алмалинский,16170000.0
8743,2,55.0,4,Алмалинский,31000000.0
8744,4,145.0,7,Алмалинский,77500000.0
8745,1,40.0,4,Алмалинский,17700000.0
8746,2,60.0,5,Медеуский,30300000.0
8747,1,43.0,1,Ауэзовский,20000000.0
8748,4,297.0,1,Медеуский,230000000.0
8749,3,100.7,9,Бостандыкский,48500000.0
8750,1,15.0,1,Бостандыкский,5500000.0
8751,1,33.0,1,Бостандыкский,11700000.0
8752,3,63.0,3,Ауэзовский,15900000.0
8753,3,70.0,3,Алмалинский,31000000.0
8754,3,57.8,1,Ауэзовский,17500000.0
8755,1,36.0,7,Ауэзовский,14000000.0
8756,4,100.0,5,Алмалинский,36000000.0
8757,3,58.0,4,Ауэзовский,15800000.0
8758,2,95.0,11,Алмалинский,44500000.0
8759,2,44.0,4,Жетысуский,14500000.0
8760,1,37.5,5,Ауэзовский,12200000.0
8761,3,114.5,11,Медеуский,46000000.0
8762,3,58.0,5,Алмалинский,25000000.0
8763,3,56.0,4,Бостандыкский,19200000.0
8764,3,85.0,8,Турксибский,25000000.0
8765,2,86.0,21,Бостандыкский,60000000.0
8766,3,63.0,3,Бостандыкский,20000000.0
8767,3,70.0,9,Алмалинский,26500000.0
8768,3,62.0,4,Ауэзовский,18990000.0
8769,3,108.0,7,Ауэзовский,48999999.0
8770,5,116.0,3,Алмалинский,47000000.0
8771,2,50.8,2,Бостандыкский,22400000.0
8772,3,58.0,2,Ауэзовский,17900000.0
8773,3,56.0,4,Ауэзовский,16000000.0
8774,2,45.0,2,Алмалинский,17000000.0
8775,3,63.0,3,Ауэзовский,18800000.0
8776,2,50.1,10,Алмалинский,23500000.0
8777,3,65.0,3,Ауэзовский,18000000.0
8778,3,120.0,20,Бостандыкский,81500000.0
8779,3,76.2,4,Турксибский,25000000.0
8780,2,39.0,3,Алмалинский,18000000.0
8781,3,110.0,10,Бостандыкский,87000000.0
8782,3,58.0,2,Ауэзовский,17500000.0
8783,2,65.0,5,Бостандыкский,21700000.0
8784,3,62.0,1,Ауэзовский,18000000.0
8785,3,117.0,17,Ауэзовский,35999999.0
8786,3,77.3,3,Алмалинский,39000000.0
8787,2,56.0,1,Бостандыкский,21500000.0
8788,1,34.0,5,Алмалинский,16000000.0
8789,3,60.0,5,Ауэзовский,17500000.0
8790,3,120.0,5,Ауэзовский,39750000.0
8791,3,127.0,5,Алмалинский,42000000.0
8792,3,80.0,2,Турксибский,15600000.0
8793,3,108.0,3,Ауэзовский,40999999.0
8794,2,53.7,9,Бостандыкский,25000000.0
8795,3,92.0,14,Ауэзовский,38999999.0
8796,2,61.0,5,Бостандыкский,24900000.0
8797,3,151.8,6,Медеуский,67000000.0
8798,3,65.0,5,Жетысуский,22000000.0
8799,4,90.0,5,Алмалинский,36500000.0
8800,3,76.0,8,Алмалинский,27000000.0
8801,3,110.0,9,Бостандыкский,85000000.0
8802,2,54.0,4,Бостандыкский,21400000.0
8803,4,156.0,23,Бостандыкский,89000000.0
8804,3,95.0,5,Ауэзовский,36500000.0
8805,2,44.0,2,Алмалинский,16200000.0
8806,2,52.4,5,Алмалинский,18500000.0
8807,2,66.6,7,Алмалинский,24500000.0
8808,3,95.0,11,Бостандыкский,53250000.0
8809,2,58.2,9,Алатауский,17800000.0
8810,2,56.0,7,Бостандыкский,24000000.0
8811,3,108.0,7,Ауэзовский,44000000.0
8812,1,55.0,8,Медеуский,23000000.0
8813,1,34.0,5,Алмалинский,13200000.0
8814,2,44.0,5,Бостандыкский,15500000.0
8815,1,29.2,9,Ауэзовский,11500000.0
8816,3,69.5,1,Бостандыкский,25500000.0
8817,3,87.0,8,Алмалинский,39000000.0
8818,3,65.0,4,Бостандыкский,20900000.0
8819,3,94.0,12,Алмалинский,50000000.0
8820,1,40.0,3,Алмалинский,17170000.0
8821,1,40.0,4,Алмалинский,17000000.0
8822,2,55.0,3,Алмалинский,36000000.0
8823,1,44.0,2,Жетысуский,15000000.0
8824,2,41.9,3,Алмалинский,16700000.0
8825,3,64.0,2,Бостандыкский,28500000.0
8826,1,39.0,4,Алатауский,12000000.0
8827,2,52.0,9,Бостандыкский,30500000.0
8828,1,37.0,4,Медеуский,21000000.0
8829,3,103.0,5,Алмалинский,45000000.0
8830,1,36.0,2,Медеуский,15150000.0
8831,1,48.0,11,Медеуский,18300000.0
8832,3,70.0,4,Медеуский,29500000.0
8833,2,74.0,14,Бостандыкский,32000000.0
8834,2,56.0,3,Ауэзовский,21400000.0
8835,2,52.0,4,Бостандыкский,19800000.0
8836,4,139.4,12,Алатауский,21300000.0
8837,4,139.4,12,Алатауский,21300000.0
8838,2,45.0,3,Алмалинский,15500000.0
8839,2,56.0,6,Ауэзовский,21500000.0
8840,2,74.0,6,Ауэзовский,38500000.0
8841,2,54.8,8,Алатауский,15500000.0
8842,3,56.0,2,Бостандыкский,20700000.0
8843,2,46.0,5,Ауэзовский,15000000.0
8844,3,71.0,5,Бостандыкский,28000000.0
8845,4,127.22,9,Бостандыкский,61500000.0
8846,2,50.2,1,Бостандыкский,18900000.0
8847,6,238.0,3,Бостандыкский,99000000.0
8848,3,75.0,7,Бостандыкский,38000000.0
8849,3,70.0,2,Ауэзовский,26500000.0
8850,1,54.0,4,Медеуский,23500000.0
8851,1,21.0,3,Алмалинский,7200000.0
8852,2,56.0,1,Ауэзовский,17400000.0
8853,2,60.0,2,Алмалинский,25000000.0
8854,2,56.0,7,Бостандыкский,24000000.0
8855,6,350.0,21,Алмалинский,200000000.0
8856,3,65.0,1,Медеуский,27500000.0
8857,3,58.5,2,Бостандыкский,22800000.0
8858,2,56.0,5,Ауэзовский,19600000.0
8859,3,93.0,4,Ауэзовский,29000000.0
8860,2,51.0,1,Ауэзовский,22000000.0
8861,1,55.0,8,Медеуский,22500000.0
8862,2,73.6,16,Медеуский,47000000.0
8863,4,153.0,3,Бостандыкский,59900000.0
8864,2,42.0,1,Алмалинский,17800000.0
8865,4,96.0,9,Бостандыкский,61000000.0
8866,2,74.0,5,Ауэзовский,25000000.0
8867,2,47.0,3,Медеуский,27000000.0
8868,4,90.0,9,Алмалинский,45000000.0
8869,3,112.0,3,Медеуский,36000000.0
8870,3,108.0,4,Бостандыкский,87000000.0
8871,1,35.0,1,Медеуский,19500000.0
8872,4,84.0,4,Ауэзовский,25000000.0
8873,3,75.0,4,Бостандыкский,35500000.0
8874,2,52.0,4,Медеуский,26999999.0
8875,1,42.0,6,Наурызбайский,9000000.0
8876,2,44.0,1,Бостандыкский,15500000.0
8877,1,12.0,1,Алмалинский,8000000.0
8878,1,46.0,9,Алатауский,14500000.0
8879,2,54.0,2,Ауэзовский,17500000.0
8880,1,30.0,1,Медеуский,16900000.0
8881,3,85.0,3,Бостандыкский,40000000.0
8882,2,84.0,7,Медеуский,46300000.0
8883,4,83.0,5,Алмалинский,23500000.0
8884,1,29.0,1,Ауэзовский,10300000.0
8885,1,56.0,6,Бостандыкский,24300000.0
8886,1,40.0,3,Ауэзовский,12000000.0
8887,3,58.0,1,Ауэзовский,15200000.0
8888,3,135.0,20,Алмалинский,38000000.0
8889,2,63.0,10,Бостандыкский,32000000.0
8890,3,136.3,7,Бостандыкский,103358800.0
8891,3,58.0,1,Алмалинский,22000000.0
8892,3,153.6,19,Бостандыкский,103000000.0
8893,2,44.0,1,Бостандыкский,19400000.0
8894,3,61.9,4,Ауэзовский,21000000.0
8895,3,75.0,1,Медеуский,30000000.0
8896,2,81.3,24,Бостандыкский,55000000.0
8897,3,91.0,3,Медеуский,31000000.0
8898,2,50.5,2,Алатауский,14000000.0
8899,3,69.5,3,Алмалинский,34500000.0
8900,3,100.0,3,Жетысуский,22000000.0
8901,1,25.0,1,Алмалинский,8500000.0
8902,4,140.0,10,Алмалинский,129000000.0
8903,3,80.0,1,Алатауский,19000000.0
8904,5,250.0,1,Бостандыкский,45000000.0
8905,1,32.0,2,Ауэзовский,10700000.0
8906,1,53.0,5,Медеуский,24200000.0
8907,3,105.0,2,Бостандыкский,58000000.0
8908,2,102.0,13,Алмалинский,38000000.0
8909,3,89.0,5,Медеуский,45000000.0
8910,4,146.0,4,Наурызбайский,29000000.0
8911,1,48.0,5,Бостандыкский,26000000.0
8912,3,57.8,1,Ауэзовский,17500000.0
8913,2,45.0,2,Бостандыкский,18500000.0
8914,2,68.0,2,Бостандыкский,34000000.0
8915,3,105.0,12,Бостандыкский,65000000.0
8916,1,55.0,9,Медеуский,24500000.0
8917,3,72.0,6,Медеуский,33000000.0
8918,2,52.0,5,Бостандыкский,21000000.0
8919,2,61.0,2,Бостандыкский,40000000.0
8920,2,54.0,7,Ауэзовский,22000000.0
8921,2,60.0,4,Алмалинский,25300000.0
8922,3,70.0,6,Ауэзовский,25000000.0
8923,2,47.0,2,Медеуский,38500000.0
8924,2,72.0,8,Медеуский,31000000.0
8925,2,58.0,10,Ауэзовский,20000000.0
8926,2,54.0,4,Медеуский,28500000.0
8927,3,112.0,7,Медеуский,67000000.0
8928,3,71.0,5,Медеуский,24000000.0
8929,2,44.8,1,Ауэзовский,16000000.0
8930,4,135.0,23,Бостандыкский,80000000.0
8931,2,60.0,4,Алмалинский,25200000.0
8932,1,40.0,5,Бостандыкский,16500000.0
8933,5,256.0,2,Бостандыкский,120000000.0
8934,2,63.0,9,Бостандыкский,29800000.0
8935,3,80.0,4,Медеуский,30500000.0
8936,2,71.0,12,Бостандыкский,38000000.0
8937,2,56.0,4,Ауэзовский,30000000.0
8938,3,77.0,1,Бостандыкский,34000000.0
8939,3,80.0,8,Бостандыкский,34500000.0
8940,2,71.0,6,Медеуский,33000000.0
8941,2,44.5,4,Алмалинский,14500000.0
8942,2,55.0,7,Ауэзовский,20000000.0
8943,2,80.0,5,Бостандыкский,52000000.0
8944,1,45.0,4,Бостандыкский,22000000.0
8945,3,60.0,2,Бостандыкский,20800000.0
8946,3,60.0,2,Бостандыкский,20800000.0
8947,2,54.0,2,Ауэзовский,21000000.0
8948,2,48.0,4,Алмалинский,15500000.0
8949,4,98.0,7,Ауэзовский,31300000.0
8950,2,71.0,3,Медеуский,34000000.0
8951,1,43.0,4,Жетысуский,13000000.0
8952,3,62.0,3,Бостандыкский,19400000.0
8953,2,88.0,4,Медеуский,33000000.0
8954,3,85.9,10,Бостандыкский,51000000.0
8955,3,122.0,9,Алмалинский,46000000.0
8956,1,19.0,1,Медеуский,4200000.0
8957,3,94.0,2,Алмалинский,31000000.0
8958,3,64.0,3,Алмалинский,21000000.0
8959,2,40.0,1,Турксибский,11000000.0
8960,1,48.0,4,Медеуский,33999000.0
8961,4,73.0,4,Ауэзовский,25500000.0
8962,2,50.0,3,Ауэзовский,18000000.0
8963,2,85.0,4,Бостандыкский,49000000.0
8964,3,75.0,3,Медеуский,35000000.0
8965,2,45.0,8,Медеуский,35000000.0
8966,4,74.4,4,Ауэзовский,22800000.0
8967,2,41.6,2,Наурызбайский,12000000.0
8968,3,60.0,8,Наурызбайский,14000000.0
8969,3,65.0,1,Бостандыкский,19300000.0
8970,2,54.0,6,Ауэзовский,19000000.0
8971,3,105.0,7,Бостандыкский,38500000.0
8972,3,65.0,5,Наурызбайский,20500000.0
8973,2,63.0,1,Медеуский,35000000.0
8974,2,44.0,5,Бостандыкский,15000000.0
8975,2,56.0,1,Ауэзовский,17400000.0
8976,2,55.0,5,Турксибский,14000000.0
8977,2,71.0,4,Медеуский,36000000.0
8978,3,58.0,1,Бостандыкский,17900000.0
8979,1,39.0,10,Алатауский,14700000.0
8980,2,83.0,9,Бостандыкский,33500000.0
8981,2,60.0,4,Алмалинский,25200000.0
8982,4,241.2,9,Бостандыкский,100000000.0
8983,2,70.0,12,Бостандыкский,30000000.0
8984,3,64.0,5,Ауэзовский,19500000.0
8985,2,56.0,3,Ауэзовский,29000000.0
8986,3,60.0,3,Ауэзовский,20000000.0
8987,3,92.0,4,Ауэзовский,33500000.0
8988,1,51.0,5,Алатауский,13500000.0
8989,3,110.0,2,Бостандыкский,43000000.0
8990,1,20.6,4,Бостандыкский,6400000.0
8991,2,74.0,5,Ауэзовский,25000000.0
8992,2,56.0,6,Ауэзовский,19400000.0
8993,2,70.0,12,Бостандыкский,30000000.0
8994,2,54.0,4,Турксибский,14500000.0
8995,3,80.0,14,Ауэзовский,34500000.0
8996,2,60.0,2,Ауэзовский,20400000.0
8997,1,55.0,8,Медеуский,23000000.0
8998,2,43.0,5,Бостандыкский,16500000.0
8999,3,62.0,1,Алмалинский,19000000.0
9000,4,187.0,7,Бостандыкский,225000000.0
9001,3,72.0,3,Ауэзовский,20999999.0
9002,3,65.2,3,Алмалинский,25500000.0
9003,3,65.2,3,Алмалинский,25500000.0
9004,3,62.0,1,Ауэзовский,20000000.0
9005,4,80.0,2,Бостандыкский,50000000.0
9006,3,160.0,3,Бостандыкский,145000000.0
9007,2,65.0,8,Алмалинский,28000000.0
9008,3,75.0,3,Ауэзовский,30000000.0
9009,3,150.0,3,Алмалинский,128000000.0
9010,3,70.0,1,Ауэзовский,23900000.0
9011,1,38.0,11,Бостандыкский,16000000.0
9012,3,91.0,6,Бостандыкский,49000000.0
9013,3,85.0,1,Бостандыкский,45000000.0
9014,2,53.0,2,Турксибский,12500000.0
9015,3,66.0,3,Алмалинский,22000000.0
9016,3,108.0,5,Ауэзовский,37999999.0
9017,2,60.0,4,Алмалинский,25300000.0
9018,2,63.2,10,Наурызбайский,18960000.0
9019,1,55.0,8,Медеуский,22500000.0
9020,1,40.0,7,Ауэзовский,17500000.0
9021,3,90.7,6,Жетысуский,28000000.0
9022,2,54.0,3,Медеуский,30000000.0
9023,4,85.6,6,Бостандыкский,40000000.0
9024,5,100.0,6,Медеуский,117000000.0
9025,3,135.0,13,Бостандыкский,99000000.0
9026,3,67.0,5,Алмалинский,23000000.0
9027,1,20.0,4,Бостандыкский,6500000.0
9028,3,70.0,5,Алмалинский,18300000.0
9029,2,82.0,12,Бостандыкский,43000000.0
9030,3,110.0,10,Бостандыкский,38000000.0
9031,3,76.0,2,Турксибский,23500000.0
9032,3,70.0,5,Алмалинский,20000000.0
9033,2,71.0,3,Медеуский,34000000.0
9034,3,103.8,10,Наурызбайский,31140000.0
9035,3,103.8,7,Наурызбайский,31140000.0
9036,1,40.0,4,Наурызбайский,21500000.0
9037,1,37.0,2,Наурызбайский,20000000.0
9038,3,76.0,8,Турксибский,21500000.0
9039,4,104.0,3,Алмалинский,33000000.0
9040,3,130.0,14,Бостандыкский,58000000.0
9041,2,38.8,1,Жетысуский,10000000.0
9042,4,82.0,1,Турксибский,16100000.0
9043,2,55.3,1,Алмалинский,23100000.0
9044,4,83.0,3,Ауэзовский,25000000.0
9045,4,105.0,6,Бостандыкский,55000000.0
9046,3,93.0,9,Медеуский,43900000.0
9047,2,67.0,10,Наурызбайский,20100000.0
9048,4,96.0,10,Бостандыкский,44800000.0
9049,1,43.0,19,Бостандыкский,26999999.0
9050,2,71.0,8,Медеуский,31000000.0
9051,3,65.0,2,Медеуский,30500000.0
9052,2,59.0,2,Турксибский,14500000.0
9053,3,109.0,1,Медеуский,59500000.0
9054,1,56.1,10,Наурызбайский,16830000.0
9055,1,35.0,5,Бостандыкский,15000000.0
9056,1,50.0,10,Алатауский,17000000.0
9057,2,60.0,4,Алмалинский,25200000.0
9058,3,80.0,3,Медеуский,37000000.0
9059,3,70.0,4,Ауэзовский,23000000.0
9060,5,136.0,1,Бостандыкский,53000000.0
9061,4,84.0,8,Ауэзовский,36000000.0
9062,3,60.0,4,Медеуский,16000000.0
9063,2,62.0,5,Наурызбайский,33000000.0
9064,3,69.8,7,Алатауский,25000000.0
